9626 26369
4694 4427 -981
7371 3226 -251
6005 2565 173
6020 6262 258
4218 5958 -755
4948 3183 733
468 1750 -515
5520 775 637
4936 7085 966
8696 4715 -616
3103 63 -998
15 5722 -172
3712 164 627
4268 4467 -376
1744 2081 897
5547 5910 -496
5908 1719 -674
71 1609 923
1514 152 -865
3786 3777 485
174 6417 -972
2144 2526 -46
5791 5313 -371
8390 3831 -198
2680 3876 -114
8313 1293 479
1293 2797 -271
3871 3635 -872
8329 8663 791
4072 7894 -256
3532 513 -87
324 6798 899
2523 9622 -642
3406 795 918
1793 6930 222
2835 7339 816
6461 7203 108
4670 5368 -696
8465 8147 -695
4728 1507 -824
1880 6241 454
7336 4149 377
8268 7802 909
9272 1510 -856
5130 7554 343
8844 3138 344
3977 6391 -510
8130 7293 713
5523 2545 521
6201 8178 -380
2054 6844 -870
2141 3128 -287
8788 5351 711
7188 6865 341
2155 9331 -570
2396 313 626
2346 1616 853
6310 95 436
8572 9564 -344
1902 2362 576
5890 943 -562
1855 6600 -81
9390 2839 757
7137 42 459
4541 8605 -241
644 9299 -260
5176 7799 551
683 8661 -474
4136 4035 -78
7667 4548 970
3650 4700 -115
1428 463 -53
2044 9537 -40
3758 5614 -14
3241 2138 -853
7678 7217 216
8929 55 734
6669 1155 -476
9051 9153 401
5578 1042 -210
2226 9393 -441
5767 5915 -253
5173 8688 -277
1827 1543 -701
8045 6500 -557
5410 4795 -430
565 9449 85
6446 3287 -439
5430 6344 -683
2561 7791 -901
5341 1419 417
8749 1642 964
5948 8099 -432
7794 5215 -203
410 4198 -50
5257 3613 969
2941 829 781
6009 3697 -420
7947 5739 -425
4518 2020 -992
5055 281 882
8800 4063 902
6510 6240 -247
4870 446 21
676 7273 -658
7076 2840 -841
1769 1647 936
5636 1470 -29
2817 5662 -222
4595 6029 -506
6767 390 560
7189 8114 -421
4993 1541 -440
4985 2804 80
3051 7745 -203
1087 2988 -222
7053 4206 -42
515 187 -434
77 138 -963
4000 6397 -364
3801 9212 -111
1525 2933 895
6141 6733 676
3916 2183 873
8666 1353 730
1851 4363 211
8309 2449 -689
2632 2016 -930
738 8798 2
4151 4870 -264
8605 7911 848
7927 9585 -143
674 3254 -17
1461 5267 529
2442 2958 315
5470 4389 556
1596 7538 -93
8514 7406 448
3257 1440 943
2869 4998 -421
2650 4908 47
5282 1675 -967
2560 2425 -439
1849 718 -501
1276 1082 -817
744 2475 200
8695 959 -888
2041 1025 -70
2452 6525 181
8552 6290 724
3424 824 -151
5024 8307 -199
3166 1214 517
9040 466 191
7621 7545 9
8109 8285 -493
6176 655 -948
90 8147 161
5897 2934 231
964 6109 146
4969 700 110
9071 8286 -23
4875 8173 -142
1404 2592 787
2500 107 502
3459 5042 -74
2503 5297 390
1249 8105 218
5097 3755 747
2489 7018 -964
840 1413 -490
4207 2889 -472
9596 5672 -867
8901 7339 -760
1950 960 -838
8574 2142 -852
8326 5506 -773
269 1923 -619
4381 2966 -354
8010 8764 -803
4555 5147 -475
5086 2915 -555
328 3124 32
838 7976 33
7201 7829 565
5303 6222 262
6932 3940 749
2562 2790 -567
6122 9056 168
7521 643 -598
5566 392 481
1494 6290 195
9011 7983 142
3922 4749 988
3789 4061 297
4680 570 -768
940 1146 -198
4246 1611 -871
4062 5241 -782
1297 7816 -940
943 4838 -594
6739 3297 782
5225 3321 721
7237 1039 -332
6228 8167 278
6955 812 -449
196 5184 -439
7516 2451 694
5068 4183 -587
4356 4458 272
6384 931 194
5444 6874 -30
3671 9017 244
2166 9556 17
2887 1676 947
3134 7730 526
6903 8301 -9
7313 6268 779
814 6232 -532
6912 2378 -223
7671 894 983
3714 8512 -200
9005 771 569
8813 1629 -758
3492 4051 -955
6134 8389 952
8008 4641 -693
8516 3727 109
5451 2349 943
4249 4663 153
1665 4325 171
6783 5542 427
8250 5798 559
4612 7534 -898
5396 7657 -151
763 4010 731
5066 8614 -635
7788 7615 -317
2382 7428 858
1075 5247 369
7747 9540 -788
937 3018 -500
3100 8471 -743
8239 3732 431
5016 9335 -96
8551 233 -713
5929 6348 -752
4296 51 -578
5822 6391 -958
8270 6304 -872
6213 8599 -535
8877 8637 684
3679 1274 -331
7006 818 -669
7827 6135 360
2708 6992 -197
1275 576 723
9335 5927 160
2136 3757 902
3845 8928 -583
4406 1501 -687
3097 4861 -272
2856 1332 984
4960 576 -727
232 6951 467
5941 1441 89
8686 4527 483
1849 4488 -713
4453 6894 161
7031 4815 -559
4170 1196 487
551 1785 758
7519 9068 -295
8047 5689 -825
2161 7176 -45
4081 3059 127
5651 9300 918
44 9506 691
3098 3979 -288
5990 6028 21
4962 6304 753
2068 4009 735
1537 2815 594
4185 378 -41
560 8455 -516
7305 2184 131
6099 4708 -696
962 5102 773
1897 4938 85
9373 2882 126
5900 5567 204
974 9606 962
1025 800 -568
207 3034 -32
8019 1786 374
9228 2908 521
89 8783 -365
4666 6472 698
5729 1307 -790
664 6159 339
3598 2808 873
7311 9573 -461
1675 4331 626
443 2500 -483
2906 4373 -97
7969 4647 386
1000 849 -160
6949 4340 391
1085 4986 -344
8922 9477 -385
3617 7578 477
8735 6407 -252
295 5313 447
2742 4695 -191
3935 8948 922
7098 8505 -45
64 892 -390
6670 4124 129
8753 9379 157
5341 5744 -519
1268 2189 274
5258 1814 311
9057 7469 238
1411 3532 -759
7402 1106 778
3509 3904 -916
2474 2648 -948
9596 2289 162
3138 3585 -847
2121 4709 742
6688 7485 300
9118 4598 -169
6690 7899 659
6788 21 542
7137 5540 -165
1962 5765 96
7653 8518 794
2056 1198 -581
5104 4455 135
5093 2022 -913
5987 4836 350
2327 1211 -753
9356 2230 -104
5967 251 -587
2530 3893 -180
1174 2968 -811
7617 635 444
7 2686 -787
2167 1372 -275
7200 8676 -768
2341 7930 -309
1741 9624 -9
2556 5044 383
6647 4947 -565
3828 2967 -182
8656 2798 910
2021 5836 -518
8029 1247 -296
3536 1251 998
4135 3438 -301
1522 8867 65
3358 1399 -227
7126 7628 859
944 6420 968
1877 1652 -919
5145 5945 87
4782 142 33
8979 8032 -423
6826 9259 -509
3951 1734 -49
5236 9135 432
5999 5944 530
2401 5751 145
2945 5991 -621
5662 7447 477
7309 6632 -634
915 8265 -256
8538 8985 939
8460 5022 695
8220 6177 -841
7163 6950 654
3049 3344 -418
6944 1191 488
2347 5870 975
183 5647 -240
4066 7615 -350
6994 4328 -357
5953 3689 708
6660 1339 -920
8258 623 551
1510 4686 -119
8593 8553 -438
6441 7940 603
4240 4369 -634
9285 8313 -857
8944 3533 -910
916 4096 755
4719 6898 -844
8277 1986 538
8759 8831 515
8711 7912 -765
3466 4164 617
6282 7833 -987
7182 6241 -608
2235 5362 573
4435 7599 -269
3671 2874 16
4017 8886 -136
6481 8803 -995
8849 3617 158
6264 6761 -574
706 9473 -970
3325 7887 -709
6302 3008 447
9436 9209 199
7741 6005 723
4933 5477 -270
1377 4920 -120
4757 559 -566
8739 1164 -754
2709 8409 669
8592 6796 495
7831 3256 775
8380 8708 -897
581 3520 -400
5638 4509 -449
2466 7601 -775
2686 1344 -163
7593 6752 968
9512 9164 -138
287 7478 -240
8295 2712 -141
3262 1976 72
8733 2149 -213
4219 1181 39
9344 220 -157
4916 8664 -690
5874 7177 -340
7044 6711 931
3554 1818 181
5278 5035 442
7186 7219 779
7198 2347 -644
5400 6291 -925
6433 3914 -244
9289 5645 62
1310 3791 817
2085 414 -756
7508 27 318
1323 1961 440
3357 5958 -229
3055 7613 244
7322 2535 -478
703 47 643
7483 5952 344
2715 145 553
2530 5483 840
4108 5632 984
6523 3493 337
7315 6534 -391
8647 1383 -144
1593 4564 517
9501 5103 -281
1133 3474 -484
1609 2970 51
8674 687 -439
2652 978 -338
3320 3447 -425
7967 9192 -927
1315 1007 -249
4528 5995 -925
3257 6065 -772
3973 4368 -268
1482 9154 992
8231 5121 84
5662 9390 -794
1799 1000 115
1553 8225 258
5438 1152 -132
6226 520 -766
2128 1363 -679
6617 6682 82
7005 2391 -561
8184 8929 267
8235 925 -942
4466 7334 360
315 1183 -345
7745 8470 602
2813 4330 -666
4665 660 -724
9343 1948 -873
5431 1238 -770
7843 1141 952
7252 8056 140
3808 281 853
5062 2149 623
3041 310 742
7872 8031 275
2857 7777 -570
2906 395 916
275 1682 875
4710 4608 521
6378 5575 500
1294 712 -891
240 9264 893
1850 6418 -958
9409 5090 -717
2549 1158 375
1736 1552 -294
6601 8443 -383
1595 3323 307
4062 4119 -259
4716 8115 -272
7810 132 886
2813 775 -886
8434 7357 -848
7274 2185 -951
5148 2206 2
2780 3469 -680
8245 207 -287
7457 4256 346
3040 4813 -385
8937 6148 415
6717 3524 697
4502 1901 -357
7211 5012 747
5340 4948 351
5570 3514 197
7500 3783 -66
1684 6979 355
412 4880 -203
2038 1440 612
547 4980 -474
9436 7988 31
224 8135 -445
2618 2662 -298
3046 4265 669
143 4665 -248
5734 7481 -640
8332 6647 -297
4993 8498 -147
5915 633 -244
715 6447 689
2728 4048 -348
6903 1233 -505
2989 5577 -902
1378 8452 -790
374 2801 -928
1188 9330 685
2502 2347 774
8135 5754 392
5142 1123 -147
8970 2236 -349
5530 1017 319
8672 4038 299
8096 8889 580
5423 8615 355
3281 2832 -609
9508 5924 -263
6183 5853 661
6534 7845 131
7556 106 510
5442 8847 401
8597 6833 627
9367 972 381
6364 4854 989
6218 5581 508
8561 9116 -293
7927 8393 525
3292 3358 296
4847 7783 -271
3658 3549 -837
4928 6400 -523
495 9179 746
178 6532 389
8666 5296 -698
895 9200 -498
7258 8495 280
7070 6715 -265
8692 3376 411
3291 2542 980
2095 7809 -364
4302 592 603
7588 5274 906
9341 1341 -433
1939 8488 -576
3276 1299 10
1544 7320 553
5178 5117 -897
6998 8137 -755
2782 6308 556
8991 8599 -890
9448 8916 303
3719 7851 -872
956 8633 -176
81 4969 826
5991 844 -86
7011 4575 -352
1523 3286 -947
858 1035 -884
3620 7194 -838
1186 2400 945
9330 1531 462
530 7294 765
1306 2264 872
8666 8926 -947
8366 2570 182
2323 4833 -585
7768 3400 497
3105 2433 516
8891 3183 480
5106 8085 626
621 3994 -693
4058 5666 179
1023 9483 8
7902 5916 -248
4211 6242 720
6447 7862 -251
2715 2749 541
2425 9329 -524
8174 2472 -492
8648 8160 -577
4859 6583 899
8841 4296 652
5221 2567 -548
2247 2650 830
7067 9471 -534
7725 5982 404
6640 1440 7
2745 2115 801
8647 2213 -506
3109 5700 72
3146 8254 -542
5754 1319 -204
2584 8253 -874
5742 1438 -127
3990 9333 790
6788 7344 -559
5800 5087 903
5570 369 510
2052 7565 765
2734 7739 651
5123 9081 481
2369 7352 -184
8391 9114 673
8678 1464 -734
332 3087 648
846 1743 612
2404 2858 -634
3008 702 -545
7652 7027 -706
9134 2698 818
9474 7427 -197
1254 7995 933
5106 2008 911
5920 8845 771
4638 8931 -338
5594 4446 -634
5671 9573 991
2092 7400 581
9570 3271 812
635 8466 -651
3484 1239 -840
3728 5804 -812
3239 6919 -84
2084 7338 145
7503 9398 -925
7902 88 -718
7282 6711 -702
4603 107 -288
1188 9457 -158
4372 7567 -716
9532 8525 172
875 9580 -818
1510 4806 397
289 6107 -63
5965 2147 -495
6291 1502 -665
3502 9514 -871
4547 782 -96
1198 7921 -387
2370 6379 520
1388 8736 519
6094 9402 285
1792 6269 219
3619 384 342
796 2291 995
7987 7670 162
9223 4694 -33
3919 2639 958
4053 7870 854
8906 9291 -391
5952 3946 -441
424 1066 -270
1524 6524 628
7304 4048 -347
4016 965 948
5287 4507 819
631 181 697
384 4710 -152
8845 6728 848
3656 5598 -387
9187 3879 -575
7548 4858 782
7354 781 -374
2280 752 -820
9571 7005 608
4287 3288 -587
1048 8009 317
9492 7459 -967
4555 2463 -265
3472 5630 -797
8738 4961 -624
2589 6390 999
4568 7346 -91
6210 2505 -164
4120 1650 857
4345 2088 946
4572 4964 574
806 9142 908
6405 8765 -361
9598 181 -986
7813 7726 310
8391 5005 106
9137 4618 -637
4825 386 664
3387 29 532
8212 8942 215
7232 1909 -73
4514 3590 453
4009 7336 -913
2642 5321 21
2548 90 -917
1351 548 -628
5087 6190 -488
8273 771 678
7126 8071 -476
7918 5152 -390
6809 2209 54
4960 1481 -158
5997 5722 830
2702 9354 554
146 7966 804
8001 1727 -902
8645 2655 468
4790 4332 904
5418 2324 -90
2062 3837 -439
1532 5358 317
7081 3769 -445
2302 6784 -201
7125 8641 134
8325 7959 173
2403 3009 -208
1655 4253 846
4622 5085 -252
6332 7466 820
7177 8237 514
5882 8859 124
2849 1087 -867
8338 8355 345
4311 4740 142
5649 484 -708
8965 2091 709
1729 5919 -265
510 9044 128
343 8545 -33
791 5610 170
37 1413 700
7617 7318 -114
1821 6863 122
9360 9127 749
2290 6678 -58
8284 2521 -397
9472 9311 318
3844 8519 -160
2012 7086 746
8979 3729 -810
6719 6326 -708
8857 2703 -733
2865 5678 -661
3517 7227 990
6395 4062 804
377 2074 342
3817 6096 487
8007 155 -391
1764 8305 -251
7910 8281 26
8584 1288 650
8103 134 -786
5058 3757 929
4820 7897 134
3413 5798 159
9531 4707 100
1385 5116 818
6603 61 -55
7606 5220 -254
4266 9435 -235
9410 9561 -856
7217 6567 -992
918 3868 649
558 8812 935
3081 3586 -847
6781 2000 547
6534 3330 565
948 6376 277
1011 5094 354
5430 5599 -229
3768 5746 581
6580 5879 408
4964 1635 352
7650 5635 -834
7382 171 238
7816 5125 -408
809 6101 -729
2864 5271 -358
4495 7866 15
4104 2384 177
5622 6425 2
7221 1589 -384
5158 2385 440
8338 5056 110
1218 6748 -489
4413 5819 878
2944 4367 -444
5004 2901 -807
112 8188 53
7308 7101 -781
3709 7911 -927
3429 9200 791
4519 3098 -816
1539 3937 -351
7961 135 -421
9190 8539 738
1335 7651 -987
7932 3148 224
7136 2947 -274
8041 3902 -692
5713 8424 101
5727 7511 239
6039 5581 239
5787 568 752
1626 7581 785
3015 5969 722
2022 6921 -747
552 6975 738
2199 7023 528
5166 9333 787
751 6239 -72
1011 7643 841
3792 3003 -635
7159 3735 -839
6621 7696 -592
4248 6713 363
7417 5859 -482
6980 5114 -85
6451 8475 562
5370 4290 669
231 9252 -407
6833 6508 -622
968 3586 504
5512 5345 624
649 9287 836
9017 651 -453
9199 6004 803
3416 7118 -21
5835 7680 -961
9299 588 -796
4553 5863 -443
1656 8779 143
4807 6594 -886
6615 8750 599
3309 2218 -946
3564 7061 734
3881 6259 68
8389 5694 -358
223 456 949
8637 7930 -267
4489 9400 -877
4450 8697 -239
2370 5403 951
3432 4242 855
4012 846 -823
8795 427 834
9392 7980 173
1626 3464 353
5572 7406 540
5246 1372 -976
1907 7479 -31
8583 4718 -648
4101 8623 144
2192 7970 -523
8163 8699 -947
842 5680 382
6401 1792 995
2840 4528 205
54 6617 808
8818 1295 -899
4173 1606 700
4371 6478 -747
8083 7216 -976
4640 7311 519
7477 3065 -367
5760 6528 -671
6793 6271 639
4235 240 -675
4295 6317 -523
2204 8579 -577
1282 7052 -73
3703 8697 -873
8659 1925 -570
5570 2989 -719
7777 7584 -180
9459 3751 719
8853 2037 481
2025 7185 59
4216 6390 573
23 9449 -492
7517 5144 -592
7716 2321 -647
9018 8181 -203
9179 8952 814
3076 8865 719
1487 8110 -893
1213 4878 638
3402 3999 2
4495 7896 -614
1900 6668 -193
366 8379 -901
2712 5659 -238
4076 3822 -950
2137 4341 903
9116 147 337
916 96 901
5673 8787 -768
4547 4563 -411
5659 8633 641
2015 5833 8
8259 4782 433
568 3172 -347
7803 8233 -500
7720 8113 450
2887 367 1
352 6240 -96
997 7044 54
7787 8771 -781
5044 6669 -631
5339 2457 66
4637 577 558
5005 8473 -65
4512 8026 -224
1305 1416 277
3210 3513 572
6128 3632 -566
706 2379 -568
4434 1057 -58
1317 3542 -542
6367 3529 66
453 2664 -50
6120 9388 982
1376 6775 869
8160 9573 -574
3144 7792 172
1000 2934 -281
4858 4937 -66
8126 3614 -907
1329 9094 -67
2487 7334 311
2337 3588 812
595 6161 -47
2980 6811 -264
8772 8366 -556
6632 6284 971
9191 7658 -259
1577 2137 -199
3813 701 -164
6337 8796 571
3457 7707 -794
4961 8754 -579
9246 6166 460
7014 481 775
1587 7903 -343
7494 7592 360
1380 5918 -572
225 9491 401
7545 7224 640
3546 4544 108
4315 3560 965
2375 4151 492
6575 2717 -675
6185 590 826
3702 5109 -103
1204 4276 67
1615 4095 -464
8237 3515 -847
4396 8293 730
6601 5604 17
2844 1285 118
1741 8078 -749
7561 8418 -319
4568 5669 748
1227 2748 864
2429 208 -340
6172 9579 486
9075 3997 887
6015 5174 -290
976 6395 255
314 4105 677
3841 8527 -927
457 4774 -297
4971 4566 -794
3068 4583 455
7799 9409 642
3238 9490 -440
2342 5718 425
1661 7156 64
7909 1905 244
1616 9486 -318
6952 1237 124
8309 6847 817
9234 4891 -816
3849 3701 -463
9425 9599 185
5389 8916 -566
7845 1585 -358
3136 6664 346
7487 8281 580
700 3904 -321
1853 1906 510
4734 464 751
1644 2156 375
1107 6804 416
4729 3382 104
5691 794 -999
4566 3103 755
5836 1276 -827
5986 2728 116
3996 4348 441
777 7278 625
7299 3197 -721
1882 5277 -670
5316 8322 638
9297 5437 543
6059 8003 -375
1793 4218 -54
8271 5096 371
5064 9183 -761
9200 1925 -69
5725 5006 -677
559 5656 778
5916 1864 -912
8065 9273 -266
2064 4834 -403
8404 3213 137
2486 7723 773
7044 9118 -933
3859 1599 376
1464 1819 265
4846 4935 124
8684 8390 319
8044 2084 501
2888 4472 601
8915 6969 -823
9451 6104 -283
5786 286 939
5294 317 287
5689 7666 -216
4217 7840 -645
713 612 519
8333 1779 -780
2741 9386 808
511 621 -180
826 444 651
1185 8926 419
6749 7881 -295
3526 2593 -176
8435 4326 -386
8112 6464 -815
8707 3924 596
2417 7095 -633
6879 7062 24
8247 3198 483
1174 1347 378
1385 3902 741
8980 9317 -219
8725 8654 782
3723 2854 -182
5785 1479 616
7940 472 -139
5197 6772 262
2073 5288 105
8922 5344 8
3120 5770 -875
6021 7063 -860
5533 2586 -588
589 1074 219
8393 5732 -685
6289 723 -997
4993 8229 190
9015 1221 -250
7576 3835 608
136 9574 125
3404 1525 -521
1906 8393 -165
2776 9222 318
5026 2134 478
7095 2298 -570
889 3750 -605
8964 5015 -407
4443 8981 -699
8005 5600 -619
419 7012 -379
188 2629 151
3647 5124 468
6635 9241 388
242 3726 -996
1288 3659 330
5199 2842 -458
9275 6713 57
6367 1463 -536
443 3921 -73
4297 1373 212
5090 7004 -261
3033 5671 -624
1562 8641 -865
9145 8870 -838
838 2155 -287
5275 3971 913
1386 1641 265
4308 2789 732
8626 7040 228
4113 1228 433
5001 3370 -855
7299 1320 272
6638 9329 -871
190 7056 819
2923 1837 -838
8641 8973 -251
2198 6663 -109
6326 4829 -393
371 3674 561
1986 3661 998
629 702 468
5150 9459 250
2285 3818 741
7864 1329 24
4184 4511 -344
1041 3665 -691
7850 6101 -231
7436 2420 -89
3374 5511 467
3460 2784 -305
8967 8621 580
9599 6775 372
5165 1535 626
3483 5143 788
9493 5411 -816
6479 903 -402
2859 5298 -6
8268 5235 777
4645 9101 72
805 919 -37
9131 8617 -907
6772 3587 -963
7785 3118 -770
801 9159 696
4931 2307 -496
6073 8308 -48
3607 320 -815
7909 567 683
6375 6320 934
7369 4694 -396
267 3722 -6
8708 4184 -940
7506 6076 -329
1269 678 -389
2754 6119 314
5389 1770 -940
8398 1571 -452
6563 9215 816
8836 893 636
8985 3344 217
8793 3402 111
6655 8537 -94
7140 4512 275
6469 4814 -753
7654 954 259
6248 641 59
2013 2432 -812
2480 6110 151
6573 5722 -361
8877 6947 217
6015 2666 836
3816 4676 -19
6623 2195 241
4876 3416 -263
3776 4980 -372
6840 6431 753
7810 2869 -809
8728 7346 -874
4364 2754 641
9343 6180 465
1267 4737 -282
6646 4204 400
2782 690 -946
626 5079 -768
3242 6065 441
6599 7161 -328
8756 4435 -772
2678 4176 417
3060 7305 -573
769 4629 -317
1082 8675 -399
1257 5539 -57
8588 723 -253
36 5984 -846
6694 4987 751
2112 3167 240
5672 6346 158
323 1185 -372
889 6444 -296
5949 3544 -261
2813 8563 -686
4573 8349 -769
6306 176 -840
3231 2062 -958
3556 8350 756
4005 465 -527
4875 1893 -795
4375 5434 184
3617 8893 -972
7846 5642 -47
4996 6839 -927
385 192 -336
8223 3550 334
1587 8842 -456
8559 7793 474
8766 4492 -447
4628 4255 -3
4527 8371 -810
692 530 10
5929 2271 -954
6231 7935 -610
2983 544 -142
6350 9407 -343
4499 661 80
3525 8158 628
8612 9538 872
8834 8083 567
8145 5790 -803
3481 1803 722
5015 1635 -319
6377 1792 219
5380 8056 -501
3552 8406 -339
3185 6979 -805
8422 9483 536
2486 3256 -33
3510 6899 651
741 5916 -384
5072 1749 650
2888 5887 535
1832 4953 -552
8994 2316 -236
500 2678 -957
9509 6635 -620
5467 3379 -174
1530 4168 -621
8996 1164 -219
9098 6868 609
1558 2208 666
1379 6972 813
3690 5522 -901
9197 5 809
857 4795 -973
769 2972 -779
2719 8034 256
742 8248 335
306 5951 -996
8699 8343 142
6536 9199 -666
