17
985 960
635 358 -223
231 27 -29
744 347 -809
152 768 11
491 327 310
320 319 399
77 343 160
676 468 170
438 480 -310
506 336 -465
217 648 737
639 454 -92
403 356 428
256 685 160
764 514 118
294 156 -713
588 477 -375
355 172 131
165 643 -401
408 507 483
604 97 490
500 433 841
572 644 970
579 126 612
286 31 -718
683 528 -259
508 667 -573
800 259 35
157 2 699
340 240 -547
417 472 74
773 573 687
198 790 -224
597 370 -787
20 386 -558
724 230 -158
189 765 768
788 158 738
659 184 426
138 273 -954
474 723 -213
429 125 -881
797 125 -144
12 51 -767
568 717 -214
169 742 -951
464 34 -207
745 281 -272
718 482 -246
734 599 -857
292 785 446
744 558 -820
639 693 -261
511 229 920
378 809 216
696 239 861
349 809 68
623 357 -592
383 235 219
562 703 -428
1 645 -785
820 214 -938
245 770 922
522 461 -209
86 45 671
312 53 -132
317 658 -918
520 681 405
385 305 605
305 810 -747
740 42 92
97 784 233
654 515 -755
598 658 762
395 49 -578
683 96 -664
472 569 -833
710 713 -596
751 756 179
787 675 233
313 319 -947
136 579 -822
278 273 481
749 62 -87
45 239 -32
822 383 -104
620 275 -600
529 691 531
332 262 -312
142 15 -259
184 159 -269
217 647 -409
97 716 797
700 336 -69
720 764 -684
677 296 -838
79 818 261
467 550 960
170 244 -29
231 525 86
136 572 507
539 636 -877
32 218 178
818 592 407
87 790 -533
241 598 -732
260 429 227
628 255 -546
219 559 396
723 204 803
28 616 998
41 769 -467
259 766 -515
453 581 -837
129 720 162
527 206 556
389 583 178
274 539 -268
268 20 153
642 355 494
254 586 358
113 673 259
138 520 -75
603 689 986
61 585 -9
129 477 -228
652 373 -536
728 4 -723
162 139 -159
673 822 96
220 639 -319
614 141 879
36 238 -450
783 400 737
241 302 567
110 802 -604
374 589 998
344 9 410
758 703 295
612 613 666
50 442 -573
380 351 -958
201 132 -111
198 413 773
496 343 95
789 521 448
732 199 -207
478 691 969
641 374 -356
202 337 857
255 541 130
673 243 568
599 338 632
558 301 669
712 767 971
798 113 -526
517 586 745
276 604 251
446 13 143
129 347 423
662 53 -159
376 792 -589
800 103 597
658 798 910
826 169 839
55 642 -149
774 552 898
826 481 140
631 727 50
8 92 -133
516 610 523
98 247 -997
604 818 620
830 440 -412
458 339 -480
233 149 -98
663 486 120
90 427 571
205 247 34
826 478 -668
311 325 -691
500 45 -528
521 270 -553
523 705 -931
399 227 85
618 601 -848
289 700 867
578 547 -113
111 465 364
707 718 212
787 168 -550
604 9 -819
227 131 -598
10 708 -844
33 392 872
117 58 -643
722 298 43
533 469 965
467 520 -861
545 42 733
152 803 -238
126 480 -565
364 235 -57
33 738 96
704 29 -501
54 286 264
653 807 900
188 181 -788
755 247 563
606 579 677
257 666 -255
157 438 -285
829 199 -57
580 307 -765
278 264 -309
323 320 260
278 190 301
748 517 -919
533 521 -539
647 139 -854
478 619 -132
134 65 -287
13 136 86
98 760 226
342 211 122
434 486 -917
672 81 900
2 444 -709
57 618 297
270 439 956
463 763 964
334 253 814
675 814 -917
105 506 105
280 688 -208
712 404 374
388 382 832
88 718 -723
552 113 -13
130 358 -542
664 623 712
181 622 775
533 317 671
795 428 -144
456 786 -783
492 559 113
510 224 971
794 43 861
563 226 138
360 45 -789
814 560 -331
157 744 989
398 637 -116
537 323 669
607 693 991
323 757 -940
785 501 620
144 344 620
398 128 103
272 136 978
798 593 54
66 725 835
558 346 455
390 818 -384
619 214 -915
642 779 542
365 642 -307
441 459 -804
425 149 -831
781 731 -298
225 107 -801
71 396 -409
213 363 325
200 469 -829
45 753 -175
705 717 246
428 224 977
402 209 -74
45 491 -242
178 731 -410
227 674 -661
83 789 420
443 721 -229
122 191 283
383 14 594
8 64 -318
393 367 492
183 175 -828
231 441 -97
588 767 772
785 197 704
281 761 227
248 568 -134
265 375 435
615 422 94
87 369 -646
717 299 -133
440 688 -304
322 460 -506
168 635 675
533 802 573
17 4 -161
368 13 347
390 677 -925
508 562 703
61 340 643
335 91 -589
379 252 266
231 107 992
707 617 283
7 387 -834
762 433 999
778 336 -339
1 264 221
472 441 565
496 100 -238
44 783 750
705 808 -337
701 763 210
771 305 587
589 698 47
586 185 -261
448 695 -593
793 804 338
520 352 -646
65 37 -865
587 474 816
27 56 816
710 313 -659
629 463 -311
401 734 33
643 725 -165
522 22 -48
743 74 -963
607 282 460
465 659 983
440 364 -793
35 673 -916
102 576 851
389 602 -195
802 9 782
674 826 -258
268 159 -679
555 667 659
59 33 654
587 100 -686
359 398 -73
309 24 -889
717 302 -42
636 766 524
594 407 -726
513 110 829
582 560 119
745 486 129
284 507 -440
669 425 -883
588 425 610
647 681 -504
154 780 -288
419 105 -777
524 645 -177
291 165 995
186 402 826
91 340 698
293 575 -518
211 715 11
682 795 665
69 633 -585
691 269 -957
468 53 -744
514 746 839
466 270 -675
312 819 -773
684 449 601
379 652 -680
699 284 688
616 49 -319
760 152 -945
561 689 -410
597 627 -505
475 164 263
388 613 -343
446 717 -338
334 13 265
220 551 -733
250 731 -196
133 171 -834
135 463 -222
294 323 441
582 13 -373
162 154 -966
406 812 295
781 187 -429
782 812 762
828 374 108
772 822 717
145 99 -236
240 403 217
237 350 -49
5 824 574
821 600 -761
224 578 631
194 474 -595
786 429 -243
551 289 -42
734 635 -472
60 195 -643
490 315 650
579 379 614
353 336 -503
764 45 -44
417 379 -846
95 358 48
184 209 359
451 644 -243
572 810 -691
755 343 -520
776 333 952
527 127 624
97 407 -692
757 303 -901
464 56 905
658 558 290
22 101 -105
765 627 453
420 213 643
410 250 -895
614 147 -800
677 733 -494
210 443 310
208 375 353
274 212 -838
666 435 -174
661 804 -318
694 131 92
491 464 -189
143 105 661
405 748 -954
463 677 -882
501 360 916
700 645 247
107 494 800
82 496 293
757 414 -719
815 470 795
46 131 733
300 611 386
381 824 911
183 306 -15
80 504 121
112 629 -740
512 429 -560
274 29 -585
794 730 -809
597 455 -228
551 666 636
502 373 246
289 355 -616
272 778 163
812 279 -387
82 29 -537
114 206 540
782 630 60
792 162 97
67 244 84
119 762 593
750 585 948
449 167 -929
172 699 106
598 322 -380
808 57 -430
151 652 54
739 594 -103
92 411 639
4 357 -985
417 510 551
55 117 573
787 111 12
697 530 -513
248 615 -192
666 683 -100
474 517 950
812 795 -476
447 683 493
157 394 -421
357 364 -127
253 89 -285
387 603 781
207 445 780
697 352 -674
692 157 75
231 442 325
615 28 928
332 172 996
183 772 -335
715 382 -31
221 488 312
506 507 -823
213 824 -46
481 681 -542
60 815 -854
356 753 585
273 504 806
244 91 165
236 585 -844
584 510 698
342 692 -831
516 181 211
630 130 673
750 388 796
701 225 659
475 546 -675
672 625 827
236 373 306
363 384 -944
798 307 223
660 733 -43
486 661 -502
591 577 -172
524 651 -720
166 771 670
118 215 833
549 220 488
228 300 -498
619 44 -508
686 27 -993
653 266 234
294 527 -736
290 227 -771
376 382 -811
357 776 435
791 64 -955
585 647 -781
416 582 -806
447 131 233
693 488 -750
290 203 -105
195 595 441
727 115 270
521 581 595
114 279 175
815 476 -307
502 59 540
784 728 -110
987 965
870 541 -248
916 31 991
228 860 -933
567 452 -895
931 448 440
295 66 -541
271 276 -508
466 314 449
103 258 -103
399 505 517
187 386 -674
297 813 -126
813 465 -231
559 592 518
82 15 -57
578 957 -193
653 109 -485
67 507 -945
668 825 969
203 943 -319
46 196 -409
924 474 556
793 856 -675
119 759 -483
578 640 961
874 9 196
804 741 495
300 855 -580
2 207 -302
411 587 -301
520 786 429
292 295 769
64 897 981
331 394 138
367 846 325
570 361 -984
299 198 643
790 646 -832
39 597 925
552 387 -395
783 381 770
454 403 469
95 109 -935
514 362 597
789 111 879
731 885 415
536 841 -243
134 888 865
230 108 -694
451 180 -997
859 226 473
593 513 -479
25 613 -438
890 968 496
642 851 -500
696 893 -215
578 828 793
947 921 -596
186 443 965
545 295 825
386 747 -173
424 221 -48
350 403 -845
590 106 680
790 458 26
301 380 737
386 61 840
612 370 205
694 169 -631
575 635 736
39 8 560
51 916 303
569 315 -571
312 946 426
697 851 528
565 273 187
439 428 -4
584 275 -101
946 849 -433
122 582 -269
35 460 689
248 880 141
809 589 -710
502 131 -244
744 795 -666
908 972 789
712 764 852
586 829 -580
782 857 -393
347 68 40
164 766 -462
63 693 -80
109 15 -502
730 918 -631
678 415 944
939 552 -462
549 543 702
213 283 -917
850 902 -261
172 138 900
128 185 -337
402 532 685
224 280 308
301 120 163
403 437 729
345 442 -679
843 552 -39
286 48 956
420 744 468
422 135 -929
415 434 956
46 793 -526
895 595 -354
474 704 339
452 712 -791
132 916 845
203 100 412
236 822 661
230 755 -869
665 473 255
668 441 987
62 42 -598
769 573 321
196 231 -177
78 368 -749
455 432 661
968 497 359
628 813 -302
163 86 633
396 725 639
391 314 413
646 170 815
141 572 -163
416 230 -541
961 304 9
13 572 721
105 467 -359
342 79 409
822 11 103
650 321 -428
593 729 -609
748 506 -993
803 336 177
446 698 -808
945 27 667
585 697 690
766 22 465
734 816 264
907 591 -414
773 886 -756
874 233 610
3 7 -986
292 147 556
348 86 438
969 693 -570
788 57 520
52 442 -576
641 217 -909
414 127 -586
219 372 546
469 332 482
852 322 265
633 932 -246
402 383 -247
849 8 -966
486 183 595
663 202 290
507 706 -47
515 63 383
196 246 801
455 458 -919
922 225 -664
32 529 189
972 390 -406
150 484 -798
421 949 860
128 179 913
37 188 -600
510 915 697
367 679 881
734 559 763
415 822 28
163 981 -864
535 871 883
782 378 863
316 575 -403
66 923 -606
956 399 70
809 803 -995
579 417 -762
492 398 -723
223 252 -156
882 9 805
71 436 425
765 917 892
138 173 700
853 803 -706
778 251 -543
400 704 903
217 686 203
359 155 265
131 682 -583
238 924 -985
329 461 940
773 292 282
548 48 -331
909 652 649
389 421 163
492 928 -974
172 449 508
6 499 383
516 637 493
912 438 743
251 406 -189
66 424 -292
120 378 661
667 869 401
763 845 125
172 289 692
564 282 -762
641 355 348
275 892 -996
429 401 -573
837 556 -144
751 407 912
923 457 -720
1 560 -786
412 403 778
686 356 487
228 580 -193
424 369 -228
313 612 -361
630 964 -425
813 885 353
650 193 297
531 243 -153
80 543 -117
77 344 610
565 389 -504
356 889 -951
242 833 903
754 275 390
141 872 974
576 616 -208
751 236 -114
263 167 -462
318 311 102
546 278 -249
370 363 -461
53 549 319
933 393 185
221 623 485
425 266 373
947 939 475
352 435 -486
514 256 666
714 269 -44
554 619 -480
580 769 990
552 452 917
865 486 401
35 452 736
88 854 375
196 214 465
32 684 -145
209 653 -869
871 527 526
857 772 -757
198 365 205
794 266 203
634 627 579
671 539 -588
158 614 -775
910 519 18
317 482 -637
797 641 -423
65 615 288
588 376 -383
560 232 -564
312 504 765
729 863 -640
192 442 636
179 469 297
902 88 406
153 636 146
640 125 -642
348 734 -80
624 295 -783
547 182 -90
529 53 -122
470 940 -740
487 824 210
471 128 -735
860 574 725
689 659 -432
286 281 -397
160 579 -852
651 57 601
967 795 974
719 589 -329
837 920 -662
906 912 -717
190 852 669
256 828 -393
642 28 874
408 935 -751
326 320 -789
927 558 589
303 19 -773
473 611 355
595 403 603
987 790 -922
444 79 -892
822 230 854
731 709 -480
566 76 -537
681 130 -87
801 146 671
699 175 -784
568 40 -874
591 219 -313
215 87 759
687 431 257
867 252 403
350 803 180
666 539 -217
360 542 671
43 617 943
500 318 846
921 39 -570
63 756 -260
357 15 612
808 397 -195
340 322 541
543 390 65
946 130 93
667 487 496
480 496 -829
773 327 841
124 492 926
50 948 919
230 261 267
322 919 -645
180 216 -991
12 677 393
554 602 -989
955 696 -977
917 434 354
252 519 -505
548 304 -655
883 53 -515
610 739 223
76 93 682
533 857 95
890 630 22
594 161 590
735 521 -164
952 555 -250
778 405 115
791 67 -27
266 294 752
656 406 955
420 402 -56
872 695 -803
856 306 419
905 572 -89
159 541 233
204 25 -680
47 4 403
811 39 -277
976 238 -237
182 10 562
280 814 989
64 931 589
610 627 -215
606 411 164
12 357 889
74 380 184
899 920 211
162 565 748
969 64 -234
302 948 -338
280 312 -418
392 815 -354
766 688 982
165 944 -408
339 220 751
519 411 -593
493 60 995
756 73 -495
966 440 571
186 891 -20
153 122 -730
870 438 -345
299 27 475
107 133 394
658 325 296
263 528 264
531 713 -900
827 279 -849
633 278 -44
951 742 598
943 793 -721
171 906 -264
471 523 -540
471 317 -905
606 208 -822
631 504 278
325 295 -326
925 519 -899
803 967 -278
596 143 -761
101 837 -246
155 805 -103
403 844 933
54 959 116
707 247 818
116 924 -686
822 695 801
681 836 194
447 302 849
108 905 -682
517 12 675
373 711 -904
903 508 -76
432 631 199
851 748 335
811 761 -754
38 851 -576
497 359 -458
862 685 570
775 167 -314
926 524 554
727 417 -210
732 196 -165
234 351 251
689 752 -814
860 82 -69
106 360 608
455 634 -245
196 751 -680
665 764 -793
437 177 953
300 69 443
116 817 942
553 823 402
355 45 -480
922 254 314
369 513 189
549 144 -81
709 158 20
908 367 -964
149 125 42
561 227 374
300 324 88
899 13 441
342 405 7
560 171 -971
861 502 -500
26 581 568
50 504 -728
349 564 -194
396 146 -849
426 349 -547
398 120 -489
314 309 14
331 577 811
773 117 -288
433 324 102
190 859 -740
407 356 -982
892 624 226
740 956 -329
183 176 -517
254 195 -332
41 212 -470
744 364 323
709 398 578
546 247 -474
485 538 -301
135 964 928
22 23 679
314 850 -447
663 385 -510
402 323 -597
59 932 -94
449 764 229
569 556 -369
442 88 -353
275 110 -777
223 953 405
276 586 899
941 204 665
552 484 581
209 272 455
942 338 11
113 52 -52
198 321 -855
3 734 -284
264 101 309
37 667 -109
828 471 -114
136 11 -296
957 520 659
889 915 419
782 535 432
901 473 444
17 913 -287
491 881 -150
146 522 -105
746 357 -855
876 374 576
483 88 -865
295 741 -494
500 984 689
837 255 -833
650 467 868
701 278 -404
737 904 233
243 249 405
204 903 931
720 481 -248
919 424 -733
457 111 -569
489 358 282
248 647 910
99 928 -561
662 81 -194
622 633 -876
407 252 256
721 926 513
656 241 -803
880 388 -776
203 513 -33
732 517 685
954 650 -681
390 199 885
727 162 83
801 81 -769
869 639 -255
263 271 -404
688 409 -652
500 439 -17
160 415 483
229 250 -102
418 530 406
536 412 -192
753 758 91
892 49 -494
456 117 -895
29 545 -43
890 341 251
274 575 -460
532 458 -620
78 30 -571
786 856 -496
792 46 -274
427 92 286
588 321 429
749 160 129
47 84 -314
209 717 -808
792 906 -462
518 509 -844
795 539 -648
299 135 728
58 257 -582
668 840 119
146 760 -818
920 692 273
323 742 396
574 42 -121
486 951 914
866 212 -399
718 679 -325
513 903 89
643 820 -307
418 700 102
557 262 -227
122 243 510
451 622 515
102 293 723
460 865 652
65 710 306
844 802 -836
83 752 778
665 612 759
123 917 -672
18 731 -716
54 498 753
797 971 731
537 160 900
222 357 683
695 102 -543
885 583 376
377 947 315
708 268 -730
230 122 -137
650 926 -180
393 888 911
803 637 921
631 582 -483
699 749 578
525 251 912
966 950 -307
629 141 596
171 65 -317
873 982 -785
814 631 836
252 597 383
546 41 -584
263 984 487
904 265 -313
702 143 -943
403 359 75
906 45 -321
377 502 584
462 717 783
208 679 -879
480 832 673
857 473 896
979 49 -20
332 829 750
795 144 988
390 474 -220
884 682 -796
617 980 465
484 795 32
322 460 -483
482 733 -905
706 288 734
211 283 671
269 15 904
917 633 515
578 75 -719
812 687 94
984 426 -877
148 592 -702
530 140 -434
354 746 -811
951 343 -350
75 14 -92
355 652 117
916 566 369
727 797 440
792 527 224
256 435 358
777 437 310
353 405 251
49 97 -289
817 511 -514
613 806 27
961 791 386
429 600 -415
748 912 -459
736 409 627
94 802 -830
282 279 505
811 249 -642
90 400 699
548 564 474
384 632 182
881 562 546
130 588 -839
546 80 -17
905 131 187
349 395 142
632 889 543
728 976 -230
88 308 905
595 168 601
976 403 578
798 598 540
509 178 -264
484 533 821
309 396 367
158 783 64
505 216 -215
20 907 164
779 341 -182
308 627 912
342 139 730
533 773 175
652 688 616
246 391 637
513 262 292
75 3 626
814 112 -118
297 414 -613
679 30 -879
830 55 -475
779 740 -678
913 7 911
38 559 -627
711 924 272
391 268 558
241 541 -272
39 607 237
12 699 -71
982 622 -916
54 695 -552
43 273 -592
340 675 -748
732 41 -63
35 791 428
433 472 -330
192 632 760
382 761 371
920 909 -997
192 2 -493
69 960 -544
912 582 54
852 490 10
725 60 -728
961 201 8
7 412 -553
140 255 -564
946 271 -139
