19
981 1802
824 459 676
889 750 368
769 514 699
360 350 793
100 812 430
94 777 887
718 141 92
369 501 899
471 394 231
743 141 978
762 536 634
704 230 321
341 669 797
538 131 881
220 628 632
424 494 436
774 811 59
218 38 933
743 390 477
111 1 444
95 666 24
37 270 380
26 266 281
725 376 162
67 426 162
642 246 442
349 653 907
690 260 649
8 111 975
870 859 123
242 621 676
360 655 332
306 779 259
63 281 705
62 52 157
571 638 130
870 679 407
534 336 169
426 306 797
539 889 666
463 699 876
826 724 826
386 686 370
20 332 756
753 716 48
708 827 183
142 82 872
73 466 606
830 54 476
568 856 239
598 11 516
245 103 318
326 55 276
141 777 385
225 758 343
606 695 733
721 179 153
524 373 919
13 300 95
883 184 580
797 192 179
555 388 936
656 640 860
646 711 327
223 627 363
787 299 460
552 865 441
352 387 716
57 212 424
806 849 80
755 261 658
294 788 703
510 642 705
888 359 259
123 615 593
785 801 621
171 693 233
488 734 531
892 213 418
739 877 781
647 639 797
807 611 247
433 603 199
268 477 131
847 827 457
289 436 942
163 223 83
831 287 961
301 826 746
516 313 489
566 491 723
335 128 46
14 588 180
52 309 148
139 178 719
768 447 43
173 182 746
220 801 917
68 326 22
620 390 551
25 152 268
180 732 634
507 673 867
114 338 482
892 224 664
619 840 625
265 713 548
14 420 112
663 790 22
900 758 930
721 881 641
452 343 957
595 51 412
658 689 50
114 322 977
761 97 974
302 765 259
780 509 980
631 904 518
724 898 850
340 84 835
655 574 978
380 217 831
616 191 106
710 256 898
73 303 772
60 312 910
780 341 259
595 839 615
521 680 458
717 856 531
155 622 389
244 57 749
35 361 769
474 771 817
80 87 234
28 178 658
824 243 119
456 60 119
365 562 103
543 115 892
570 857 718
238 492 376
37 904 818
378 544 314
475 116 281
448 38 868
795 596 772
666 833 955
365 166 19
382 426 686
862 255 188
743 536 565
816 331 711
540 100 324
366 776 935
316 127 275
527 127 353
45 851 196
86 604 449
165 267 725
785 145 321
711 657 32
107 585 929
247 443 208
856 767 983
843 845 377
614 483 115
265 851 449
598 256 557
62 611 819
904 563 19
838 239 564
399 74 4
718 650 642
471 186 770
374 530 309
528 541 500
26 783 452
715 269 418
652 492 624
365 153 744
913 774 302
266 141 979
801 556 529
802 491 632
125 832 207
683 709 867
236 106 453
513 463 477
84 416 156
371 281 768
633 892 887
35 95 396
198 115 846
845 874 649
307 379 532
446 821 593
230 679 694
891 773 362
461 849 962
609 181 607
361 500 517
81 353 921
496 479 350
341 639 984
653 681 467
393 178 477
9 873 670
787 447 291
106 343 307
196 676 479
821 390 483
560 663 447
184 583 430
776 533 594
175 192 841
205 165 688
155 287 923
846 11 329
789 612 378
460 571 288
121 591 790
282 636 717
442 784 215
137 70 315
181 290 80
901 128 189
741 112 961
234 377 508
767 157 296
77 813 236
895 534 553
135 508 263
767 446 304
483 221 477
637 820 30
588 792 56
100 495 187
905 810 51
49 209 491
188 665 941
687 893 667
472 744 285
379 642 482
391 610 538
861 71 328
360 434 941
879 607 186
869 221 788
92 705 775
520 691 690
648 864 433
771 549 720
2 799 170
354 262 588
122 217 296
504 697 355
575 141 54
101 624 777
431 632 318
519 329 269
6 273 245
521 90 216
395 631 871
376 846 139
744 221 500
700 70 368
524 700 769
729 701 172
292 839 602
302 260 538
691 197 728
878 304 707
400 147 591
345 520 224
591 635 736
890 310 900
818 494 387
641 51 397
868 694 496
859 352 76
144 111 127
43 769 739
281 161 945
8 330 71
96 592 322
611 337 756
51 220 522
141 167 204
605 312 499
767 425 72
614 702 955
535 60 598
727 261 101
669 497 666
890 596 130
664 440 248
328 468 119
489 139 134
588 221 666
368 20 855
130 862 518
849 59 578
910 55 230
870 223 622
19 446 579
630 425 608
162 585 307
918 165 514
477 142 506
193 636 775
864 816 250
763 145 958
236 419 670
848 135 500
35 50 255
302 266 704
901 653 460
477 34 141
147 505 941
673 526 492
643 182 190
18 245 803
707 298 550
66 227 63
879 562 66
439 710 264
328 350 320
432 300 401
717 400 761
889 556 434
646 296 776
872 217 286
140 785 380
36 850 942
202 564 326
9 205 433
440 450 462
374 575 400
49 24 910
238 237 820
23 770 70
679 39 370
524 610 834
641 652 328
250 192 822
231 117 57
295 377 312
456 193 290
122 622 814
899 846 169
429 629 103
439 110 199
603 851 696
98 694 444
153 579 28
326 180 316
201 63 471
802 874 969
514 5 786
842 60 907
337 572 63
154 578 819
45 577 364
31 247 766
759 395 574
492 125 316
525 652 925
553 432 959
118 183 738
544 187 401
55 444 992
244 587 457
671 914 408
238 218 545
4 140 467
626 23 506
346 542 665
185 447 615
230 484 446
662 269 173
527 49 991
667 258 257
93 313 932
101 110 647
137 272 294
343 260 730
516 152 37
653 342 941
488 326 137
290 23 352
428 271 989
660 248 6
793 35 367
467 81 533
149 196 179
731 370 194
832 887 556
233 397 27
60 48 925
361 166 41
359 84 254
874 81 465
235 297 435
394 473 655
221 666 639
638 700 463
599 287 804
745 342 332
822 473 134
348 335 431
625 149 425
736 473 98
600 721 391
325 652 685
744 440 161
12 601 612
210 393 788
592 452 258
391 861 813
733 84 878
446 409 45
564 303 725
783 425 367
371 733 221
452 37 123
668 38 946
663 137 561
235 10 28
421 62 782
23 449 800
843 772 635
686 286 447
176 327 925
735 890 436
285 626 515
902 152 791
785 103 462
888 901 833
97 133 913
234 510 680
58 339 978
69 344 78
283 364 857
125 434 763
851 4 946
50 445 774
889 800 936
91 577 218
124 546 793
451 433 733
155 453 690
298 499 17
338 573 692
615 894 829
30 721 614
707 366 933
170 584 943
268 655 669
787 606 989
840 131 312
827 723 728
916 371 944
554 478 570
291 233 98
789 376 349
251 374 310
190 185 732
306 583 956
381 123 207
774 842 581
653 128 522
328 710 928
568 823 135
195 911 208
536 128 315
317 226 990
81 764 579
260 516 636
329 92 484
174 32 473
662 508 773
830 604 856
329 829 686
475 374 655
417 809 777
38 690 632
72 337 978
677 758 297
56 895 329
777 597 384
670 580 357
707 775 960
758 747 314
668 773 897
256 494 874
305 326 601
59 612 397
372 145 59
408 567 848
700 309 965
774 770 327
145 471 692
555 391 569
633 279 47
349 816 909
204 242 245
707 112 825
436 522 61
524 849 640
531 874 885
673 24 224
793 578 128
683 29 236
49 50 486
670 182 320
659 571 932
771 12 161
577 555 774
432 906 476
394 142 723
136 260 246
636 576 468
741 108 671
303 361 88
811 327 59
250 728 416
838 797 551
439 388 259
377 805 615
419 107 428
102 285 933
317 13 955
215 638 790
324 147 701
438 111 618
552 913 773
81 132 46
92 710 861
760 279 733
429 211 385
697 164 952
17 687 44
357 291 151
578 647 539
408 267 805
338 467 280
303 39 180
266 754 807
26 474 960
580 332 5
211 790 330
740 725 687
479 333 458
323 180 957
893 505 114
700 771 208
526 568 250
893 264 110
774 754 355
720 879 45
721 138 80
906 819 691
531 878 502
186 134 656
69 416 144
873 543 374
275 101 673
391 37 27
673 170 589
504 232 447
112 835 388
97 558 232
252 918 376
706 113 200
119 826 27
320 806 863
175 596 455
551 613 729
63 665 916
167 663 195
672 872 103
459 390 398
614 251 167
680 659 332
717 313 444
703 801 338
477 265 334
719 815 526
227 586 537
316 81 774
897 416 155
586 556 316
266 274 532
389 382 980
192 592 925
517 525 984
361 879 916
171 865 839
620 50 650
756 154 401
278 703 14
664 105 30
686 664 948
329 903 961
31 695 310
472 271 299
7 169 555
2 269 237
495 199 789
397 174 480
385 165 403
574 579 613
402 836 913
773 39 381
56 108 137
226 538 342
55 518 57
129 428 140
20 310 336
699 290 850
19 782 865
174 511 602
560 558 343
574 657 306
568 837 775
121 440 805
808 30 128
79 114 685
122 354 529
895 591 161
271 645 192
386 701 835
893 393 467
620 297 60
884 635 954
800 728 458
209 729 275
540 610 740
618 603 322
284 378 845
81 145 971
656 678 900
888 108 277
308 4 318
733 787 353
15 87 672
395 435 625
455 210 234
475 218 640
284 784 955
897 330 377
306 335 855
917 4 622
266 873 605
533 72 468
822 257 418
783 918 726
732 5 826
96 218 947
638 732 365
167 423 261
116 754 575
57 496 532
780 107 820
213 576 63
756 188 653
400 597 626
320 675 689
422 498 853
548 683 414
501 879 609
638 75 674
778 794 30
548 689 795
492 827 861
10 452 568
316 910 491
625 366 866
750 698 937
899 752 223
669 94 806
838 854 335
41 643 152
617 611 170
244 872 115
621 488 729
85 771 740
538 117 739
510 48 528
825 768 585
707 210 852
751 640 333
667 336 619
558 337 372
135 518 881
455 633 61
457 741 38
31 858 225
527 36 262
836 361 929
645 535 120
883 649 235
719 764 16
793 689 398
520 111 83
388 380 888
826 509 596
797 901 538
852 262 811
263 357 373
73 751 508
144 861 736
664 500 752
672 145 230
586 616 10
202 278 126
655 53 937
299 433 147
583 393 568
749 288 124
708 70 534
574 655 610
651 899 611
699 496 112
858 448 954
628 486 936
51 233 464
373 659 857
337 720 928
209 301 894
101 637 505
765 808 354
887 291 351
421 469 459
483 234 667
472 793 133
886 316 640
581 423 579
647 139 157
340 580 946
643 594 633
570 513 582
879 376 594
743 42 915
130 187 713
469 324 456
51 514 978
159 58 912
377 589 809
646 714 268
350 689 340
408 867 240
489 671 34
246 712 260
903 145 503
68 639 107
725 174 930
533 3 862
899 350 183
740 534 77
289 633 971
359 135 221
591 455 147
566 348 479
313 630 332
232 791 137
140 747 546
320 460 72
404 178 215
23 613 894
212 233 200
255 600 64
649 827 687
180 757 719
472 357 237
44 250 857
403 741 617
787 640 903
639 543 738
444 205 313
584 219 762
431 851 57
874 748 570
275 377 173
69 97 157
634 40 530
11 730 84
367 568 625
560 49 364
94 265 966
589 22 187
389 415 237
600 555 332
165 663 482
494 9 104
378 411 69
313 902 241
703 141 404
679 705 618
539 180 276
821 452 989
74 285 46
710 621 260
819 487 313
398 21 911
716 681 959
74 367 223
917 289 219
153 393 458
134 6 499
401 519 964
279 472 116
117 172 527
574 168 351
513 517 47
10 49 950
722 11 714
9 716 61
31 790 120
814 538 604
82 325 908
606 765 617
586 370 782
365 457 942
578 638 192
906 65 55
204 861 291
719 571 415
768 112 558
689 172 295
336 513 947
688 878 476
174 577 770
501 217 142
556 186 412
8 61 186
117 42 272
759 854 618
289 737 118
458 145 460
581 370 839
200 595 508
789 754 57
559 422 309
416 344 268
536 199 786
766 220 887
739 373 453
391 908 184
549 110 689
651 43 147
74 277 782
602 248 994
57 21 945
105 39 786
318 491 311
909 897 315
27 817 642
891 91 146
323 489 166
160 839 348
594 502 167
49 588 28
590 655 813
33 718 875
236 185 70
262 653 79
832 111 929
471 126 319
433 894 470
268 134 60
58 394 600
351 584 506
215 343 589
2 3 590
239 705 563
54 644 77
672 910 594
664 582 235
668 63 142
581 525 303
273 401 151
768 619 212
724 535 854
321 867 85
733 298 932
108 397 999
559 565 755
125 107 780
750 843 146
79 406 279
335 865 746
306 917 22
315 317 444
509 186 118
909 847 150
217 48 341
843 89 403
882 651 215
654 552 145
571 860 400
251 649 106
595 298 61
488 313 902
299 688 948
594 590 174
351 264 904
491 768 101
100 265 734
415 474 473
590 596 9
433 819 909
489 266 350
470 728 684
392 531 166
477 66 675
697 813 205
448 522 639
96 865 755
27 738 882
436 67 256
642 795 269
869 544 106
716 368 35
55 316 171
868 630 754
917 372 600
645 557 18
761 530 919
181 430 220
337 896 427
234 280 562
646 859 151
14 296 839
224 464 146
45 572 209
261 195 828
205 564 12
754 4 882
78 647 158
350 915 621
441 114 52
490 341 153
804 287 132
697 89 252
277 505 252
120 62 606
559 786 16
164 644 274
514 738 200
119 578 436
44 43 967
254 35 839
470 915 644
88 784 988
199 84 354
298 548 165
871 532 150
62 917 265
883 838 923
600 661 65
651 518 900
620 174 597
710 871 462
548 335 454
453 74 517
746 785 144
777 167 711
95 504 429
341 586 758
587 380 85
25 659 487
353 161 710
21 509 877
240 491 524
258 912 455
578 576 818
562 270 905
325 58 721
507 378 310
763 866 678
776 628 619
108 408 604
849 880 361
910 514 4
371 652 930
368 33 452
679 775 211
622 232 79
471 505 905
283 774 919
648 210 414
163 165 128
773 910 505
414 666 154
848 821 590
183 558 284
536 452 768
70 466 54
853 843 899
542 208 154
839 312 988
772 603 936
659 521 480
511 707 458
824 250 729
100 73 273
387 162 747
863 184 252
606 370 860
741 638 567
587 454 747
537 491 489
154 516 196
578 419 439
896 485 678
874 428 589
719 94 472
433 894 739
528 889 748
669 548 745
879 455 23
175 271 684
754 787 243
166 261 916
903 81 365
490 94 389
614 785 265
621 760 887
349 636 644
690 579 408
612 849 237
106 358 184
474 756 127
902 784 949
844 356 618
398 743 947
527 223 634
813 876 804
913 494 560
288 533 754
652 774 938
160 749 686
391 406 232
571 574 271
885 583 472
425 436 586
584 797 463
880 325 358
155 825 902
812 430 692
255 647 973
295 61 277
641 268 510
163 729 616
256 881 734
673 326 563
555 744 652
409 467 732
855 324 853
297 739 753
291 669 720
846 29 780
640 94 693
452 841 754
214 75 325
143 197 502
439 709 72
132 602 240
607 681 994
535 917 137
603 319 964
664 308 1000
598 186 399
291 711 937
205 287 341
129 118 378
759 647 56
571 5 244
277 64 954
263 725 848
868 884 136
173 738 57
784 99 155
668 888 715
159 489 622
824 628 425
753 190 306
275 619 973
30 381 501
380 695 316
578 29 972
819 209 353
419 629 843
664 388 515
348 686 422
507 848 34
792 209 321
540 197 311
194 203 681
197 188 760
4 630 584
561 555 229
692 227 384
556 542 106
748 565 619
317 319 263
73 63 239
94 29 150
771 60 63
173 642 5
458 256 950
432 557 645
298 909 805
369 186 91
282 756 312
864 469 735
164 351 396
869 94 721
322 249 273
576 610 604
135 264 110
406 511 720
807 297 595
879 213 792
328 415 196
185 142 355
479 766 151
726 852 681
451 656 939
773 394 91
655 556 644
266 887 584
405 28 965
340 745 104
465 416 614
19 826 91
549 175 887
396 669 748
835 125 304
882 317 597
609 320 239
573 281 38
132 82 51
209 499 919
805 206 240
262 100 582
297 697 172
77 2 964
783 238 12
59 192 309
555 698 188
555 502 591
710 265 906
113 302 658
264 661 509
438 236 898
275 92 465
161 852 613
67 558 859
360 12 231
285 886 549
556 674 877
858 575 244
270 849 378
10 819 521
294 320 418
870 840 841
828 836 1
463 310 775
145 127 828
186 9 10
777 620 389
121 192 881
182 334 325
241 376 534
178 393 326
374 625 185
850 407 818
97 393 901
753 108 831
165 796 573
378 511 740
258 645 338
21 640 347
82 724 605
552 384 182
170 820 52
95 887 96
752 800 840
704 635 874
228 351 29
443 822 149
453 91 987
727 887 8
519 625 646
752 888 219
282 824 614
496 191 448
558 43 984
157 446 965
746 430 40
494 806 405
414 161 187
494 429 334
712 710 634
576 843 337
196 183 730
726 82 842
293 810 129
905 534 294
702 431 443
776 48 510
293 465 458
667 290 968
630 671 845
185 826 244
28 846 386
776 578 651
698 622 771
140 767 25
915 39 44
354 111 128
117 653 678
